"date","avg_price","city","name","daily_av"
"2022-02-05",100.740323370897,"riga",NA,1.1
"2022-02-06",99.2469377756002,"riga",NA,1.58
"2022-02-07",99.2013718765311,"riga",NA,0.75
"2022-02-08",99.2097011268986,"riga",NA,1.21
"2022-02-09",99.2175404213621,"riga",NA,2.25
"2022-02-10",99.2748652621264,"riga",NA,2.54
"2022-02-11",100.691817736404,"riga",NA,1.23
"2022-02-12",100.715335619794,"riga",NA,0.35
"2022-02-13",99.2831945124939,"riga",NA,1.38
"2022-02-14",99.2390984811367,"riga",NA,1.21
"2022-02-15",99.2165605095541,"riga",NA,1.69
"2022-02-16",99.2292993630573,"riga",NA,2.77
"2022-02-17",99.2876041156296,"riga",NA,4.19
"2022-02-18",100.603625673689,"riga",NA,2.77
"2022-02-19",100.634982851543,"riga",NA,2.21
"2022-02-20",99.2925036746693,"riga",NA,1.52
"2022-02-21",99.2518373346399,"riga",NA,2.98
"2022-02-22",99.2547770700637,"riga",NA,0.46
"2022-02-23",99.2763351298383,"riga",NA,-0.83
"2022-02-24",99.3468887800098,"riga",NA,2.75
"2022-02-25",100.665360117589,"riga",NA,3.62
"2022-02-26",100.727584517393,"riga",NA,0.92
"2022-02-27",99.4277315041646,"riga",NA,-1.58
"2022-02-28",99.3826555609995,"riga",NA,-0.27
"2022-03-01",99.4096031357178,"riga",NA,0.02
"2022-03-02",99.3890249877511,"riga",NA,NA
"2022-03-03",99.4453699167075,"riga",NA,NA
"2022-03-04",100.737383635473,"riga",NA,NA
"2022-03-05",100.747182753552,"riga",NA,NA
"2022-03-06",99.4252817246448,"riga",NA,NA
"2022-03-07",99.3792258696717,"riga",NA,NA
"2022-03-08",99.374816266536,"riga",NA,NA
"2022-03-09",99.3831455169035,"riga",NA,NA
"2022-03-10",99.4409603135718,"riga",NA,NA
"2022-03-11",100.733463988241,"riga",NA,NA
"2022-03-12",100.747182753552,"riga",NA,NA
"2022-03-13",99.4267515923567,"riga",NA,NA
"2022-03-14",99.3816756491916,"riga",NA,NA
"2022-03-15",99.3723664870162,"riga",NA,NA
"2022-03-16",99.3846153846154,"riga",NA,NA
"2022-03-17",101.33708966193,"riga",NA,NA
"2022-03-18",102.609015188633,"riga",NA,NA
"2022-03-19",102.62224399804,"riga",NA,NA
"2022-03-20",101.324350808427,"riga",NA,NA
"2022-03-21",101.279764821166,"riga",NA,NA
"2022-03-22",101.268985791279,"riga",NA,NA
"2022-03-23",101.287114159726,"riga",NA,NA
"2022-03-24",101.33953944145,"riga",NA,NA
"2022-03-25",102.621754042136,"riga",NA,NA
"2022-03-26",102.641352278295,"riga",NA,NA
"2022-03-27",101.336599706026,"riga",NA,NA
"2022-03-28",101.291033806957,"riga",NA,NA
"2022-03-29",81.5541237113402,"riga",NA,NA
"2021-03-29",127.420118343195,"riga",NA,6.38
"2022-03-30",106.522388059701,"riga",NA,NA
"2022-03-31",80.034965034965,"riga",NA,NA
"2022-04-01",40.2121212121212,"riga",NA,NA
"2022-04-02",30.875,"riga",NA,NA
"2021-03-09",109.656100088268,"rome",NA,9.69
"2021-03-10",109.35898388175,"rome",NA,9.47
"2021-03-11",109.597786526034,"rome",NA,10.1
"2021-03-12",111.708251186564,"rome",NA,13.35
"2021-03-13",111.924954396206,"rome",NA,13.62
"2021-03-14",110.027106895294,"rome",NA,11.6
"2021-03-15",111.503501094092,"rome",NA,8.64
"2021-03-16",109.976559367139,"rome",NA,8.09
"2021-03-17",110.121249681018,"rome",NA,6.52
"2021-03-18",110.262330939448,"rome",NA,6.98
"2021-03-19",112.172870110459,"rome",NA,7.37
"2021-03-20",112.408552367759,"rome",NA,8.83
"2021-03-21",110.682913492035,"rome",NA,8.79
"2021-03-22",110.735428133999,"rome",NA,9.23
"2021-03-23",110.812452156162,"rome",NA,8.21
"2021-03-24",110.875842962855,"rome",NA,9.29
"2021-03-25",111.043998104473,"rome",NA,8.98
"2021-03-26",112.898042503554,"rome",NA,10.78
"2021-03-27",113.35563008056,"rome",NA,11.94
"2021-03-28",111.738089162687,"rome",NA,12.06
"2021-03-29",111.795684030183,"rome",NA,11.35
"2021-03-30",111.846753909525,"rome",NA,13.8
"2021-03-31",112.100061969161,"rome",NA,14.04
"2021-04-01",118.894725330806,"rome",NA,14.64
"2021-04-02",121.900776437138,"rome",NA,14.65
"2021-04-03",122.714577333868,"rome",NA,13.81
"2021-04-04",121.818357452703,"rome",NA,14.1
"2021-04-05",120.018444938578,"rome",NA,11.29
"2021-04-06",118.255896183429,"rome",NA,12.4
"2021-04-07",117.941894798236,"rome",NA,8.19
"2021-04-08",118.048591112893,"rome",NA,7.4
"2021-04-09",120.027157073597,"rome",NA,8.83
"2021-04-10",120.139248350527,"rome",NA,12
"2021-04-11",118.041592242919,"rome",NA,13.71
"2021-04-12",117.811030510699,"rome",NA,12.33
"2021-04-13",117.785550249699,"rome",NA,12.61
"2021-04-14",117.819815550614,"rome",NA,10.71
"2021-04-15",117.945102613641,"rome",NA,11.13
"2021-04-16",120.16235920242,"rome",NA,11.48
"2021-04-17",120.314657529253,"rome",NA,11.54
"2021-04-18",118.214267488062,"rome",NA,10.06
"2021-04-19",118.150147632414,"rome",NA,10.19
"2021-04-20",118.055407720628,"rome",NA,11.21
"2021-04-21",118.054788029016,"rome",NA,12.52
"2021-04-22",118.228119418219,"rome",NA,13
"2021-04-23",120.254875514891,"rome",NA,13.92
"2021-04-24",120.541974993621,"rome",NA,15.15
"2021-04-25",118.539204607589,"rome",NA,13.64
"2021-04-26",118.310975832027,"rome",NA,14.54
"2021-04-27",118.314110742536,"rome",NA,16.52
"2021-04-28",118.399300113003,"rome",NA,16.15
"2021-04-29",118.667444318886,"rome",NA,15.5
"2021-04-30",121.260999526118,"rome",NA,17.65
"2021-05-01",122.403565049393,"rome",NA,16.96
"2021-05-02",120.003426530091,"rome",NA,15.96
"2021-05-03",119.552327488791,"rome",NA,14.19
"2021-05-04",119.429154667736,"rome",NA,13.17
"2021-05-05",119.526883680239,"rome",NA,15.25
"2021-05-06",119.988772646083,"rome",NA,16.9
"2021-05-07",121.890314584624,"rome",NA,17.25
"2021-05-08",121.96959865855,"rome",NA,17.35
"2021-05-09",119.929391608647,"rome",NA,18.27
"2021-05-10",119.908103379142,"rome",NA,19.48
"2021-05-11",119.849743010243,"rome",NA,17.58
"2021-05-12",119.940983487041,"rome",NA,17.11
"2021-05-13",120.213611344002,"rome",NA,17.08
"2021-05-14",122.112674516094,"rome",NA,14
"2021-05-15",122.23960193927,"rome",NA,15.29
"2021-05-16",119.927313819123,"rome",NA,17.08
"2021-05-17",119.784821200744,"rome",NA,17.58
"2021-05-18",119.832355192651,"rome",NA,16.12
"2021-05-19",119.858929027084,"rome",NA,17.35
"2021-05-20",120.006488535705,"rome",NA,16.27
"2021-05-21",121.867969234134,"rome",NA,16.46
"2021-05-22",122.016294244158,"rome",NA,18.81
"2021-05-23",119.967229249444,"rome",NA,19.42
"2021-05-24",119.949440454927,"rome",NA,20.33
"2021-05-25",120.007582109139,"rome",NA,17.91
"2021-05-26",120.091021762111,"rome",NA,17.25
"2021-05-27",120.334669923085,"rome",NA,16.46
"2021-05-28",122.20362337331,"rome",NA,17.71
"2021-05-29",122.519775452922,"rome",NA,18.56
"2021-05-30",120.456894980498,"rome",NA,19.08
"2021-05-31",120.402179856377,"rome",NA,18.58
"2021-06-01",122.350636095214,"rome",NA,18.65
"2021-06-02",122.717785149273,"rome",NA,19.27
"2021-06-03",122.595815258995,"rome",NA,19.85
"2021-06-04",124.375496664601,"rome",NA,21.09
"2021-06-05",124.546859621624,"rome",NA,20.67
"2021-06-06",122.381438413589,"rome",NA,20.29
"2021-06-07",122.176575657055,"rome",NA,20.08
"2021-06-08",122.227390369263,"rome",NA,19.75
"2021-06-09",122.544344402727,"rome",NA,19.98
"2021-06-10",122.917107133744,"rome",NA,21.6
"2021-06-11",125.07017096198,"rome",NA,21.85
"2021-06-12",125.181897714432,"rome",NA,22.79
"2021-06-13",122.846826814421,"rome",NA,23.06
"2021-06-14",122.687128640688,"rome",NA,23.38
"2021-06-15",122.872708052346,"rome",NA,23.06
"2021-06-16",123.117231072066,"rome",NA,22.31
"2021-06-17",123.184084861298,"rome",NA,23.25
"2021-06-18",125.132905624613,"rome",NA,22.88
"2021-06-19",125.142419713484,"rome",NA,23.19
"2021-06-20",123.112200634273,"rome",NA,24.69
"2021-06-21",122.336200925892,"rome",NA,26.44
"2021-06-22",122.108373127256,"rome",NA,25.08
"2021-06-23",122.173732366128,"rome",NA,25.32
"2021-06-24",122.32850945941,"rome",NA,24.54
"2021-06-25",124.126198374221,"rome",NA,24.35
"2021-06-26",124.332081799293,"rome",NA,23.52
"2021-06-27",122.34790216163,"rome",NA,24.79
"2021-06-28",121.802427733022,"rome",NA,26.54
"2021-06-29",121.881055662888,"rome",NA,25.42
"2021-06-30",121.769073743302,"rome",NA,24.35
"2021-07-01",128.305216345278,"rome",NA,24.35
"2021-07-02",130.318193416688,"rome",NA,24.35
"2021-07-03",130.621186162651,"rome",NA,24.23
"2021-07-04",128.182845478074,"rome",NA,25.33
"2021-07-05",127.740385666898,"rome",NA,24.94
"2021-07-06",127.758575438341,"rome",NA,25.56
"2021-07-07",127.767761455182,"rome",NA,25.89
"2021-07-08",127.815842233806,"rome",NA,26.1
"2021-07-09",129.653373674042,"rome",NA,25.92
"2021-07-10",129.743557029855,"rome",NA,24.96
"2021-07-11",127.813837349178,"rome",NA,24.17
"2021-07-12",127.651040717384,"rome",NA,24.98
"2021-07-13",127.652899792221,"rome",NA,25.71
"2021-07-14",127.681660773521,"rome",NA,22.91
"2021-07-15",127.751066234098,"rome",NA,22.52
"2021-07-16",129.513833703933,"rome",NA,23.15
"2021-07-17",129.596362045711,"rome",NA,22.79
"2021-07-18",127.637516859257,"rome",NA,25.02
"2021-07-19",127.519811905369,"rome",NA,25.19
"2021-07-20",127.509532315095,"rome",NA,24.96
"2021-07-21",127.543578901323,"rome",NA,25.02
"2021-07-22",127.623118142383,"rome",NA,25.56
"2021-07-23",129.396165202493,"rome",NA,25.04
"2021-07-24",129.489993803084,"rome",NA,25.4
"2021-07-25",127.463018991725,"rome",NA,28.04
"2021-07-26",127.239310319688,"rome",NA,28.75
"2021-07-27",127.238143841359,"rome",NA,26.71
"2021-07-28",127.283308424161,"rome",NA,27.08
"2021-07-29",127.361644734444,"rome",NA,26.29
"2021-07-30",129.229978493056,"rome",NA,25.98
"2021-07-31",129.581562351912,"rome",NA,26.62
"2021-08-01",127.696569824664,"rome",NA,27.65
"2021-08-02",127.563919367186,"rome",NA,24.65
"2021-08-03",127.565341012649,"rome",NA,24.19
"2021-08-04",127.518900594175,"rome",NA,26.27
"2021-08-05",127.577115153283,"rome",NA,25
"2021-08-06",129.406991579485,"rome",NA,24.56
"2021-08-07",129.364378668028,"rome",NA,25.9
"2021-08-08",127.455509787482,"rome",NA,27.6
"2021-08-09",127.468997193162,"rome",NA,26.88
"2021-08-10",127.479969379944,"rome",NA,27.5
"2021-08-11",127.472387270805,"rome",NA,27.56
"2021-08-12",127.558888929392,"rome",NA,28.45
"2021-08-13",129.324390332811,"rome",NA,28.23
"2021-08-14",129.474574417672,"rome",NA,28.1
"2021-08-15",127.782451791638,"rome",NA,27.48
"2021-08-16",127.505522545839,"rome",NA,26.92
"2021-08-17",127.347391827361,"rome",NA,26.77
"2021-08-18",127.35989501695,"rome",NA,26.13
"2021-08-19",127.433674771261,"rome",NA,25.67
"2021-08-20",129.107388911165,"rome",NA,25.27
"2021-08-21",129.157656836657,"rome",NA,25.23
"2021-08-22",127.353843910619,"rome",NA,25.25
"2021-08-23",127.07953924106,"rome",NA,25.67
"2021-08-24",127.120074362993,"rome",NA,25.02
"2021-08-25",127.040207049903,"rome",NA,24.4
"2021-08-26",127.139430612766,"rome",NA,24.63
"2021-08-27",128.976889148106,"rome",NA,25.38
"2021-08-28",129.140742900886,"rome",NA,24.15
"2021-08-29",127.340684576969,"rome",NA,22.13
"2021-08-30",127.273065286334,"rome",NA,21.9
"2021-08-31",127.462800277039,"rome",NA,22.06
"2021-09-01",131.02810483724,"rome",NA,22.27
"2021-09-02",131.071738417235,"rome",NA,23.62
"2021-09-03",132.79243976233,"rome",NA,23.41
"2021-09-04",132.947326212955,"rome",NA,23.38
"2021-09-05",131.581635256807,"rome",NA,23.31
"2021-09-06",131.899026719644,"rome",NA,22.85
"2021-09-07",131.9391973171,"rome",NA,23.24
"2021-09-08",132.018773010608,"rome",NA,22.92
"2021-09-09",132.106185980389,"rome",NA,22.15
"2021-09-10",133.702329311413,"rome",NA,22.67
"2021-09-11",134.198556483068,"rome",NA,23.67
"2021-09-12",132.61724929829,"rome",NA,22.98
"2021-09-13",132.539168155142,"rome",NA,23.15
"2021-09-14",132.614478912259,"rome",NA,21.83
"2021-09-15",132.618962563336,"rome",NA,22.77
"2021-09-16",132.723498104404,"rome",NA,24.85
"2021-09-17",134.241834354039,"rome",NA,24.19
"2021-09-18",134.430336832896,"rome",NA,23.47
"2021-09-19",132.73935549723,"rome",NA,23.33
"2021-09-20",132.542578011082,"rome",NA,22.38
"2021-09-21",132.573053368329,"rome",NA,21.65
"2021-09-22",132.620333916594,"rome",NA,21.21
"2021-09-23",132.704979585885,"rome",NA,20.81
"2021-09-24",134.489902303879,"rome",NA,20.54
"2021-09-25",134.615740740741,"rome",NA,21.85
"2021-09-26",133.023075240595,"rome",NA,23.35
"2021-09-27",132.889326334208,"rome",NA,23.67
"2021-09-28",132.917286380869,"rome",NA,21.46
"2021-09-29",133.021434820647,"rome",NA,21.83
"2021-09-30",132.993912219306,"rome",NA,21.45
"2021-10-01",136.549066783319,"rome",NA,21.37
"2021-10-02",136.595472440945,"rome",NA,19.94
"2021-10-03",135.347331583552,"rome",NA,20.98
"2021-10-04",135.29184893555,"rome",NA,23.03
"2021-10-05",135.321121318169,"rome",NA,20.06
"2021-10-06",135.297389909595,"rome",NA,20.08
"2021-10-07",135.385279965004,"rome",NA,16.25
"2021-10-08",136.542833187518,"rome",NA,18.02
"2021-10-09",136.614209682123,"rome",NA,18.56
"2021-10-10",135.293635170604,"rome",NA,15.42
"2021-10-11",135.206765820939,"rome",NA,13.67
"2021-10-12",135.238298337708,"rome",NA,14.25
"2021-10-13",135.254119276757,"rome",NA,15.83
"2021-10-14",135.248359580052,"rome",NA,14.2
"2021-10-15",136.387758821814,"rome",NA,14.71
"2021-10-16",136.453266258384,"rome",NA,14
"2021-10-17",135.108814523185,"rome",NA,14.57
"2021-10-18",135.391914552348,"rome",NA,14.69
"2021-10-19",135.39468503937,"rome",NA,14.17
"2021-10-20",135.370297462817,"rome",NA,14.06
"2021-10-21",135.337598425197,"rome",NA,18.15
"2021-10-22",136.482319918344,"rome",NA,19.21
"2021-10-23",136.535761154856,"rome",NA,17.92
"2021-10-24",135.214165937591,"rome",NA,18.9
"2021-10-25",135.094196558763,"rome",NA,16.44
"2021-10-26",135.14672645086,"rome",NA,16.17
"2021-10-27",135.135899679207,"rome",NA,15.44
"2021-10-28",135.292687372412,"rome",NA,14.31
"2021-10-29",136.532954214057,"rome",NA,13.81
"2021-10-30",136.591389617964,"rome",NA,14.92
"2021-10-31",135.268883056285,"rome",NA,16.38
"2021-11-01",131.761264216973,"rome",NA,17.94
"2021-11-02",130.770705745115,"rome",NA,16.35
"2021-11-03",131.520268299796,"rome",NA,17.67
"2021-11-04",131.501020705745,"rome",NA,15.66
"2021-11-05",132.094706911636,"rome",NA,13.17
"2021-11-06",132.156532516769,"rome",NA,15.02
"2021-11-07",131.242745698454,"rome",NA,19.5
"2021-11-08",131.024752114319,"rome",NA,15.6
"2021-11-09",131.070064158647,"rome",NA,15.96
"2021-11-10",131.029564012832,"rome",NA,17.6
"2021-11-11",131.074693788276,"rome",NA,16.69
"2021-11-12",131.691017789443,"rome",NA,15.65
"2021-11-13",131.751458151064,"rome",NA,13.79
"2021-11-14",131.059237386993,"rome",NA,13.4
"2021-11-15",130.87941090697,"rome",NA,14.29
"2021-11-16",130.87069845436,"rome",NA,13.5
"2021-11-17",130.854804607757,"rome",NA,13.4
"2021-11-18",130.904819189268,"rome",NA,13.85
"2021-11-19",131.524642752989,"rome",NA,12.73
"2021-11-20",131.797317002041,"rome",NA,11.58
"2021-11-21",130.856481481481,"rome",NA,11.46
"2021-11-22",130.749927092447,"rome",NA,14.21
"2021-11-23",130.770596383785,"rome",NA,13.98
"2021-11-24",130.759769612132,"rome",NA,13.83
"2021-11-25",130.821449402158,"rome",NA,12.63
"2021-11-26",131.59886264217,"rome",NA,12.21
"2021-11-27",131.658683289589,"rome",NA,14.15
"2021-11-28",130.779053659959,"rome",NA,13.23
"2021-11-29",130.699948964713,"rome",NA,8.47
"2021-11-30",130.703302712161,"rome",NA,6.5
"2021-12-01",136.692002041411,"rome",NA,12.08
"2021-12-02",136.771653543307,"rome",NA,14.23
"2021-12-03",137.747047244094,"rome",NA,10.48
"2021-12-04",137.880869058034,"rome",NA,10.29
"2021-12-05",137.186278798484,"rome",NA,12.81
"2021-12-06",137.232757363663,"rome",NA,7.71
"2021-12-07",137.244313210849,"rome",NA,6.48
"2021-12-08",137.229512977544,"rome",NA,10.13
"2021-12-09",137.078484981044,"rome",NA,9.9
"2021-12-10",137.735855934675,"rome",NA,6.23
"2021-12-11",137.900918635171,"rome",NA,8.43
"2021-12-12",137.0944517352,"rome",NA,8.77
"2021-12-13",137.002187226597,"rome",NA,6.79
"2021-12-14",137.006233595801,"rome",NA,9.19
"2021-12-15",137.033391659376,"rome",NA,9.27
"2021-12-16",137.149059492563,"rome",NA,8.6
"2021-12-17",137.913750364538,"rome",NA,8.1
"2021-12-18",138.416484397784,"rome",NA,7.85
"2021-12-19",137.915573053368,"rome",NA,6.6
"2021-12-20",138.676655001458,"rome",NA,6.65
"2021-12-21",141.976742490522,"rome",NA,8.15
"2021-12-22",142.567804024497,"rome",NA,8.73
"2021-12-23",144.277814231554,"rome",NA,8.73
"2021-12-24",146.268810148731,"rome",NA,13.62
"2021-12-25",146.68835666375,"rome",NA,14.88
"2021-12-26",146.522892971712,"rome",NA,12.94
"2021-12-27",146.672462817148,"rome",NA,11.44
"2021-12-28",147.145414114902,"rome",NA,12.58
"2021-12-29",148.720435987168,"rome",NA,12.42
"2021-12-30",152.027230971129,"rome",NA,10.52
"2021-12-31",154.8857538641,"rome",NA,10.96
"2022-01-01",142.730643044619,"rome",NA,10.43
"2022-01-02",140.097331583552,"rome",NA,9.94
"2022-01-03",138.245771361913,"rome",NA,11.13
"2022-01-04",137.577500729076,"rome",NA,13.65
"2022-01-05",137.362897346165,"rome",NA,13.87
"2022-01-06",137.251713327501,"rome",NA,10.06
"2022-01-07",136.099117818606,"rome",NA,8.6
"2022-01-08",135.092957130359,"rome",NA,4.65
"2022-01-09",134.732210557014,"rome",NA,4.44
"2022-01-10",134.372666958297,"rome",NA,7.54
"2022-01-11",134.449402158064,"rome",NA,9
"2022-01-12",134.455344123651,"rome",NA,7.25
"2022-01-13",134.459864391951,"rome",NA,7.02
"2022-01-14",134.211541265675,"rome",NA,5
"2022-01-15",134.206692913386,"rome",NA,5.4
"2022-01-16",134.433326042578,"rome",NA,6.58
"2022-01-17",134.375,"rome",NA,7.46
"2022-01-18",134.084973753281,"rome",NA,6.19
"2022-01-19",134.049613589968,"rome",NA,7.48
"2022-01-20",134.072652376786,"rome",NA,10.67
"2022-01-21",134.094050743657,"rome",NA,8.58
"2022-01-22",134.113954505687,"rome",NA,5.79
"2022-01-23",133.461796442111,"rome",NA,5.13
"2022-01-24",133.426472732575,"rome",NA,6.62
"2022-01-25",133.428915135608,"rome",NA,4.96
"2022-01-26",133.421916010499,"rome",NA,6.21
"2022-01-27",133.440252260134,"rome",NA,8.27
"2022-01-28",133.447360746573,"rome",NA,8.4
"2022-01-29",133.493256051327,"rome",NA,7.71
"2022-01-30",133.469196558763,"rome",NA,5.74
"2022-01-31",133.615339749198,"rome",NA,7.5
"2022-02-01",132.425780110819,"rome",NA,9.02
"2022-02-02",132.438976377953,"rome",NA,7.34
"2022-02-03",132.478710994459,"rome",NA,7.94
"2022-02-04",132.566601049869,"rome",NA,11.65
"2022-02-05",132.710557013707,"rome",NA,10.96
"2022-02-06",132.65802712161,"rome",NA,10.06
"2022-02-07",133.504666083406,"rome",NA,12.42
"2022-02-08",133.496609798775,"rome",NA,8.17
"2022-02-09",133.552019539224,"rome",NA,7.85
"2022-02-10",133.549431321085,"rome",NA,8
"2022-02-11",133.825058326043,"rome",NA,7.63
"2022-02-12",133.878317293672,"rome",NA,8.73
"2022-02-13",133.815215806358,"rome",NA,10.46
"2022-02-14",133.860163312919,"rome",NA,12.1
"2022-02-15",133.671624380286,"rome",NA,12.71
"2022-02-16",133.320574511519,"rome",NA,9.12
"2022-02-17",133.352252843395,"rome",NA,9.56
"2022-02-18",133.454323417906,"rome",NA,11.67
"2022-02-19",133.473024205308,"rome",NA,12.83
"2022-02-20",133.440398075241,"rome",NA,12.6
"2022-02-21",133.396544181977,"rome",NA,12.52
"2022-02-22",133.134769612132,"rome",NA,10.5
"2022-02-23",133.16437007874,"rome",NA,9.98
"2022-02-24",133.201443569554,"rome",NA,9.33
"2022-02-25",133.6295202683,"rome",NA,10.33
"2022-02-26",133.725284339458,"rome",NA,8
"2022-02-27",133.657261592301,"rome",NA,7.96
"2022-02-28",133.075568678915,"rome",NA,8.85
"2022-03-01",133.437992125984,"rome",NA,6.6
"2022-03-02",133.297134733158,"rome",NA,NA
"2022-03-03",132.091170895305,"rome",NA,NA
"2022-03-04",133.575787401575,"rome",NA,NA
"2022-03-05",133.859324876057,"rome",NA,NA
"2022-03-06",133.466260799825,"rome",NA,NA
"2022-03-07",135.176007908536,"rome",NA,NA
"2022-03-08",115.286783245222,"rome",NA,NA
"2021-03-08",124.938853503185,"rome",NA,10.54
"2022-03-09",115.856470588235,"rome",NA,NA
"2021-03-07",117.491852886406,"rome",NA,10.83
"2022-03-10",134.686390532544,"rome",NA,NA
"2022-03-11",135.952662721893,"rome",NA,NA
"2022-03-12",81.046511627907,"rome",NA,NA
"2022-03-13",63.8260869565217,"rome",NA,NA
"2022-03-14",63.5652173913044,"rome",NA,NA
"2022-03-15",65.2307692307692,"rome",NA,NA
"2022-03-16",79.5,"rome",NA,NA
"2022-03-17",79.5,"rome",NA,NA
"2022-03-18",79.5,"rome",NA,NA
"2022-03-19",79.5,"rome",NA,NA
"2022-03-20",79.5,"rome",NA,NA
"2022-03-21",79.5,"rome",NA,NA
"2021-03-29",1136.85759368836,"stockholm",NA,7.9
"2021-03-30",1136.74141048825,"stockholm",NA,9.98
"2021-03-31",1136.70527070635,"stockholm",NA,4.87
"2021-04-01",1146.54639914009,"stockholm",NA,3.94
"2021-04-02",1167.76892857143,"stockholm","Good Friday",3.98
"2021-04-03",1167.66285714286,"stockholm","Holy Saturday",4.08
"2021-04-04",1152.65857142857,"stockholm","Easter",6.42
"2021-04-05",1145.83071428571,"stockholm","Easter Monday",0.9
"2021-04-06",1147.07285714286,"stockholm",NA,3.31
"2021-04-07",1144.41571428571,"stockholm",NA,1.81
"2021-04-08",1144.96428571429,"stockholm",NA,1.85
"2021-04-09",1159.99714285714,"stockholm",NA,3.62
"2021-04-10",1160.77535714286,"stockholm",NA,4.21
"2021-04-11",1145.33571428571,"stockholm",NA,2.94
"2021-04-12",1146.42571428571,"stockholm",NA,3.25
"2021-04-13",1146.5725,"stockholm",NA,2
"2021-04-14",1147.4,"stockholm",NA,1.31
"2021-04-15",1148.86,"stockholm",NA,2.23
"2021-04-16",1164.98428571429,"stockholm",NA,4.94
"2021-04-17",1165.67071428571,"stockholm",NA,6.1
"2021-04-18",1147.94571428571,"stockholm",NA,6.83
"2021-04-19",1150.90321428571,"stockholm",NA,7.06
"2021-04-20",1151.43357142857,"stockholm",NA,7.44
"2021-04-21",1152.49892857143,"stockholm",NA,7.02
"2021-04-22",1153.51428571429,"stockholm",NA,1.04
"2021-04-23",1168.00821428571,"stockholm",NA,3.23
"2021-04-24",1168.84642857143,"stockholm",NA,1.92
"2021-04-25",1152.36535714286,"stockholm",NA,0.73
"2021-04-26",1153.19071428571,"stockholm",NA,1.54
"2021-04-27",1154.42964285714,"stockholm",NA,3.04
"2021-04-28",1154.63857142857,"stockholm",NA,3.21
"2021-04-29",1155.4475,"stockholm",NA,3.17
"2021-04-30",1172.23035714286,"stockholm","Walpurgis Night",3.77
"2021-05-01",1191.36035714286,"stockholm","May 1st",4
"2021-05-02",1175.41428571429,"stockholm",NA,5.69
"2021-05-03",1176.05035714286,"stockholm",NA,5.46
"2021-05-04",1177.72571428571,"stockholm",NA,5.79
"2021-05-05",1177.60321428571,"stockholm",NA,2.21
"2021-05-06",1178.62642857143,"stockholm",NA,2.48
"2021-05-07",1191.77357142857,"stockholm",NA,2.6
"2021-05-08",1198.07785714286,"stockholm",NA,5.83
"2021-05-09",1180.98535714286,"stockholm",NA,6
"2021-05-10",1181.05892857143,"stockholm",NA,12.54
"2021-05-11",1184.30892857143,"stockholm",NA,15.06
"2021-05-12",1184.12107142857,"stockholm",NA,15.69
"2021-05-13",1189.57714285714,"stockholm","Feast of the Ascension of Jesus Christ",17.19
"2021-05-14",1205.00464285714,"stockholm",NA,11.88
"2021-05-15",1204.0425,"stockholm",NA,9.17
"2021-05-16",1183.56035714286,"stockholm",NA,10.31
"2021-05-17",1184.58392857143,"stockholm",NA,10.31
"2021-05-18",1186.30642857143,"stockholm",NA,11.06
"2021-05-19",1186.75785714286,"stockholm",NA,11.96
"2021-05-20",1188.91928571429,"stockholm",NA,10.92
"2021-05-21",1202.9125,"stockholm",NA,9.94
"2021-05-22",1205.96392857143,"stockholm","Pentecost Eve",10.13
"2021-05-23",1188.41678571429,"stockholm","Pentecost",7.23
"2021-05-24",1187.0075,"stockholm",NA,8.46
"2021-05-25",1190.13392857143,"stockholm",NA,11
"2021-05-26",1191.77821428571,"stockholm",NA,8.21
"2021-05-27",1193.29071428571,"stockholm",NA,5.77
"2021-05-28",1213.00285714286,"stockholm",NA,9.88
"2021-05-29",1220.68571428571,"stockholm",NA,11.31
"2021-05-30",1194.34392857143,"stockholm","Mother's Day",13.12
"2021-05-31",1187.35535714286,"stockholm",NA,12.94
"2021-06-01",1188.50392857143,"stockholm",NA,11.85
"2021-06-02",1192.08178571429,"stockholm",NA,14.42
"2021-06-03",1198.95392857143,"stockholm",NA,15.33
"2021-06-04",1213.93357142857,"stockholm",NA,15.35
"2021-06-05",1218.99714285714,"stockholm",NA,17.48
"2021-06-06",1195.99285714286,"stockholm","National Day",18.71
"2021-06-07",1195.39214285714,"stockholm",NA,18.4
"2021-06-08",1197.79142857143,"stockholm",NA,15.94
"2021-06-09",1198.28428571429,"stockholm",NA,17.04
"2021-06-10",1202.0375,"stockholm",NA,18.19
"2021-06-11",1214.83571428571,"stockholm",NA,18.69
"2021-06-12",1214.26678571429,"stockholm",NA,14.54
"2021-06-13",1195.2475,"stockholm",NA,14.48
"2021-06-14",1198.13571428571,"stockholm",NA,16.02
"2021-06-15",1199.34357142857,"stockholm",NA,15.23
"2021-06-16",1200.28428571429,"stockholm",NA,15.83
"2021-06-17",1200.09,"stockholm",NA,18.6
"2021-06-18",1215.24821428571,"stockholm",NA,21.96
"2021-06-19",1218.51392857143,"stockholm",NA,19.88
"2021-06-20",1198.67892857143,"stockholm",NA,22.35
"2021-06-21",1199.72857142857,"stockholm","June Solstice",21.37
"2021-06-22",1204.36357142857,"stockholm",NA,18.21
"2021-06-23",1204.64214285714,"stockholm",NA,15.9
"2021-06-24",1204.31964285714,"stockholm",NA,17.5
"2021-06-25",1225.16928571429,"stockholm","Midsummer Eve",17.15
"2021-06-26",1226.39,"stockholm","Midsummer Day",16.52
